1,1,0,0,0,1102.0330103337076
1,1,0,1,-1429,1102.8088303238194
1,1,0,2,0,1103.5846424702163
1,1,0,3,1035,1104.3604467728981
1,1,0,4,0,1105.1362432318647
1,1,0,5,-35,1105.9120318471164
1,1,0,6,0,1106.6878126186527
1,1,0,7,340,1107.463585546474
1,1,0,8,292,1108.2393506305802
1,1,0,9,772,1109.0151078709712
1,1,0,10,673,1109.7908572676472
1,1,0,11,419,1110.5665988206079
1,1,0,12,-54,1111.3423325298536
1,1,0,13,-764,1112.1180583953842
1,1,0,14,-577,1112.8937764171997
1,1,0,15,-422,1113.6694865953
1,1,0,16,0,1114.4451889296852
1,1,0,17,-9,1115.2208834203552
1,1,0,18,43,1115.9965700673104
1,1,0,19,0,1116.7722488705501
1,1,0,20,-1399,1117.5479198300748
1,1,0,21,615,1118.3235829458845
1,1,0,22,656,1119.0992382179791
1,1,0,23,773,1119.8748856463583
1,1,0,24,-1725,1120.6505252310226
1,1,0,25,0,1121.4261569719717
1,1,0,26,-770,1122.2017808692058
1,1,0,27,345,1122.9773969227247
1,1,0,28,0,1123.7530051325286
1,1,0,29,437,1124.5286054986173
1,1,0,30,372,1125.3041980209907
1,1,0,31,-265,1126.0797826996493
1,1,0,32,0,1126.8553595345925
1,1,0,33,-245,1127.6309285258208
1,1,0,34,0,1128.4064896733339
1,1,0,35,150,1129.1820429771319
1,1,0,36,0,1129.9575884372146
1,1,0,37,-233,1130.7331260535825
1,1,0,38,0,1131.5086558262351
1,1,0,39,-804,1132.2841777551725
1,1,0,40,0,1133.0596918403949
1,1,0,41,180,1133.835198081902
1,1,0,42,-361,1134.6106964796943
1,1,0,43,387,1135.3861870337712
1,1,0,44,0,1136.1616697441332
1,1,0,45,-1531,1136.93714461078
1,1,0,46,435,1137.7126116337117
1,1,0,47,248,1138.4880708129283
1,1,0,48,334,1139.2635221484297
1,1,0,49,0,1140.038965640216
1,1,0,50,-64,1140.8144012882872
1,1,0,51,0,1141.5898290926432
1,1,0,52,0,1142.3652490532841
1,1,0,53,0,1143.14066117021
1,1,0,54,190,1143.9160654434206
1,1,0,55,-1071,1144.6914618729163
1,1,0,56,0,1145.4668504586969
1,1,0,57,202,1146.2422312007623
1,1,0,58,0,1147.0176040991123
